"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GTM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.109,
"GTM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",,"L"
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","1960",,"L"
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","1961",,"L"
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","1962",,"L"
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","1963",,"L"
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","1964",,"L"
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","1965",,"L"
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","1966",,"L"
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","1967",,"L"
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","1968",,"L"
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","1969",,"L"
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","1970",,"L"
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","1971",1.39,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","1972",1.42,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","1973",1.48,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","1974",1.5,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","1975",1.54,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","1976",1.6,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","1977",1.7,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","1978",1.74,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","1979",1.8,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","1980",1.87,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","1981",1.86,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","1982",2.01,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","1983",1.97,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","1984",2.02,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","1985",2,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","1986",2.05,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","1987",2.16,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","1988",2.27,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","1989",2.36,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","1990",2.38,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","1991",2.4,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","1992",2.5,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","1993",2.56,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","1994",2.66,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","1995",2.82,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","1996",2.84,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","1997",3.1,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","1998",3.33,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","1999",2.92,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",2.99,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",3.23,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",3.36,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",3.65,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",3.93,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",4.11,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",3.99,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",4.69,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",4.65,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",4.46,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",4.56,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",5.06,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",5.12,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",5.2,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",5.35,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",5.68,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",,"L"
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1960",,"L"
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1961",,"L"
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1962",,"L"
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1963",,"L"
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1964",,"L"
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1965",,"L"
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1966",,"L"
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1967",,"L"
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1968",,"L"
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1969",,"L"
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1970",,"L"
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1971",0.186,
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1972",0.18,
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1973",0.174,
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1974",0.178,
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1975",0.18,
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1976",0.169,
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1977",0.162,
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1978",0.151,
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1979",0.149,
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1980",0.154,
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1981",0.15,
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1982",0.164,
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1983",0.163,
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1984",0.159,
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1985",0.152,
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1986",0.154,
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1987",0.154,
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1988",0.154,
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1989",0.154,
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1990",0.155,
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1991",0.151,
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1992",0.149,
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1993",0.143,
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1994",0.151,
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1995",0.154,
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1996",0.149,
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1997",0.155,
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1998",0.162,
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1999",0.145,
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2000",0.141,
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.148,
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.148,
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.154,
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.156,
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.154,
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.14,
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.155,
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.148,
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.145,
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.143,
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.153,
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.149,
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.147,
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.147,
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.15,
"HND","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",,"L"
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","1960",,"L"
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","1961",,"L"
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","1962",,"L"
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","1963",,"L"
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","1964",,"L"
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","1965",,"L"
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","1966",,"L"
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","1967",,"L"
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","1968",,"L"
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","1969",,"L"
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","1970",,"L"
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","1971",4.02,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","1972",4.29,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","1973",4.65,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","1974",5.06,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","1975",6.09,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","1976",7.54,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","1977",7.79,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","1978",8.88,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","1979",10.59,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","1980",9.72,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","1981",9.62,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","1982",9.97,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","1983",12.02,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","1984",12.71,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","1985",14.72,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","1986",15.92,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","1987",15.8,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","1988",19.05,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","1989",20.99,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","1990",20.04,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","1991",15.96,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","1992",23.71,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","1993",30.86,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","1994",34.96,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","1995",33.58,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","1996",33.62,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","1997",40.01,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","1998",28.54,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","1999",22.06,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",25.96,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",29.03,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",27.6,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",25.36,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",26.1,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",26.43,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",24.94,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",25.38,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",27.49,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",32.94,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",37.51,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",41.04,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",45.83,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",49.38,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",49.49,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",47.86,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",,"L"
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1960",,"L"
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1961",,"L"
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1962",,"L"
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1963",,"L"
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1964",,"L"
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1965",,"L"
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1966",,"L"
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1967",,"L"
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1968",,"L"
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1969",,"L"
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1970",,"L"
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1971",0.095,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1972",0.097,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1973",0.101,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1974",0.095,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1975",0.102,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1976",0.107,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1977",0.109,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1978",0.106,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1979",0.105,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1980",0.077,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1981",0.077,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1982",0.077,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1983",0.106,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1984",0.114,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1985",0.131,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1986",0.135,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1987",0.122,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1988",0.148,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1989",0.168,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1990",0.102,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1991",0.225,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1992",0.252,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1993",0.252,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1994",0.275,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1995",0.259,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1996",0.233,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1997",0.229,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1998",0.121,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1999",0.08,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2000",0.092,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.101,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.103,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.142,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.095,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.092,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.079,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.079,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.079,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.091,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.098,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.1,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.098,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.099,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.099,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.093,
"IRQ","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",,"L"
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1960",,"L"
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1961",,"L"
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1962",,"L"
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1963",,"L"
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1964",,"L"
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1965",,"L"
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1966",,"L"
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1967",,"L"
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1968",,"L"
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1969",,"L"
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1970",,"L"
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1971",2.01,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1972",2.56,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1973",2.92,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1974",2.73,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1975",2.68,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1976",2.43,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1977",2.38,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1978",2.47,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1979",2.56,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1980",2.28,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1981",2.32,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1982",2.29,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1983",2,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1984",2.01,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1985",1.72,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1986",1.75,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1987",1.8,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1988",1.83,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1989",2.3,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1990",2.78,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1991",2.8,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1992",2.94,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1993",2.95,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1994",3.01,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1995",3.2,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1996",3.37,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1997",3.37,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1998",3.51,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","1999",3.6,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",3.81,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",3.83,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",3.57,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",3.72,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",3.76,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",3.71,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",4.16,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",4.18,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",3.52,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",3.02,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",2.67,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",2.85,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",2.77,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",2.88,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",2.81,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",2.9,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",,"L"
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1960",,"L"
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1961",,"L"
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1962",,"L"
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1963",,"L"
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1964",,"L"
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1965",,"L"
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1966",,"L"
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1967",,"L"
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1968",,"L"
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1969",,"L"
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1970",,"L"
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1971",0.137,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1972",0.148,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1973",0.178,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1974",0.174,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1975",0.171,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1976",0.166,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1977",0.167,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1978",0.173,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1979",0.181,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1980",0.172,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1981",0.17,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1982",0.164,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1983",0.141,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1984",0.144,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1985",0.127,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1986",0.127,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1987",0.121,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1988",0.118,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1989",0.139,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1990",0.161,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1991",0.154,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1992",0.159,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1993",0.146,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1994",0.147,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1995",0.153,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1996",0.161,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1997",0.163,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1998",0.173,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1999",0.176,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2000",0.185,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.183,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.167,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.168,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.168,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.164,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.179,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.177,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.15,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.135,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.121,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.127,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.124,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.128,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.124,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.127,
"JAM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",,"L"
